logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
ANXA1	-0.0875668382723553	-0.349419669135811	0.174285992591101	9.64051178653769	-0.65942315851101	0.510382002015984	0.643829454431584	-5.98516555353996
TSPAN13	-0.0849973220600204	-0.339369099137896	0.169374455017856	3.1647295001005	-0.658897892373357	0.510718559776744	0.644181598045928	-5.98549856463272
TRIM69	-0.0386028316697744	-0.154168326775964	0.0769626634364148	2.73168639873367	-0.658677423810901	0.510859857085326	0.644287403485224	-5.9856382597856
CTSB	-0.0527663063754229	-0.21082291675266	0.105290304001814	9.8935882900402	-0.658302993873435	0.511099874695453	0.644517675450317	-5.98587540260701
ALKBH1	0.0378279145581062	-0.0755242660235264	0.151180095139739	3.14030195837688	0.65805822196153	0.511256810808225	0.644639368139076	-5.98603035478204
C20orf194	0.0417189751932088	-0.0833089893052121	0.16674693969163	3.51467409325628	0.657973299467543	0.511311264997854	0.644639368139076	-5.98608410132545
RAPGEF2	-0.0832820025119565	-0.333120074001963	0.16655606897805	6.48422980270854	-0.657316205839431	0.511732711161328	0.645098234627323	-5.98649973547001
C18orf22	0.0354330017427071	-0.0709521097648709	0.141818113250285	2.49156662158291	0.65676332348011	0.512087459838251	0.645437517840605	-5.98684913215708
USP7	-0.0424294694880407	-0.169829879995986	0.0849709410199041	6.944625988201	-0.656717476283999	0.51211688280634	0.645437517840605	-5.98687809237296
PLIN4	-0.0514723930982761	-0.206075340337293	0.103130554140741	3.80354078522111	-0.656505533520151	0.512252911070806	0.645536459072048	-5.98701194371954
PSMD5	0.0618672137317082	-0.123984925801635	0.247719353265051	5.6797556770402	0.656409400234616	0.512314617212872	0.645541728538384	-5.98707264201524
HTRA3	-0.0534103395131518	-0.213988638678505	0.107167959652202	2.70630272990452	-0.655873802847934	0.512658478545152	0.645901410698201	-5.98741065476085
FH	0.0598535224108083	-0.120120450235824	0.239827495057441	3.86515250657286	0.655785500658565	0.512715181473853	0.645901410698201	-5.98746635544066
GPR27	-0.0504114976539931	-0.20226963053638	0.101446635228394	3.48799737051256	-0.654595994433828	0.513479339408426	0.646752553229218	-5.98821596365538
HERC1	-0.0412074985349107	-0.165361223982642	0.0829462269128203	3.36523281167337	-0.654482887094838	0.513552032471512	0.646752553229218	-5.98828717159038
B3GNTL1	0.0699426055750827	-0.140792734309991	0.280677945460157	4.26874381980905	0.654464711452532	0.51356371429563	0.646752553229218	-5.98829861311797
PTPRS	-0.0290976849378271	-0.116818901733853	0.058623531858199	2.12415395846231	-0.654087108059182	0.513806438553381	0.646985620898344	-5.98853624208552
NIN	0.0852173061116703	-0.17177760472571	0.34221221694905	7.98997324535678	0.653860462512073	0.513952155666383	0.647068830075062	-5.98867880645059
C1orf144	0.0579071343185111	-0.116741687196969	0.232555955833992	4.94067978858291	0.653804963434022	0.513987840963207	0.647068830075062	-5.98871370893032
PLXNA2	0.0437925648646593	-0.0884211520549988	0.176006281784317	2.56491163159296	0.653139074690476	0.514416101344176	0.647479702034189	-5.98913224568397
RPGRIP1	-0.0355557178830699	-0.142905098347613	0.0717936625814734	2.45559640041206	-0.653118083550607	0.514429604645948	0.647479702034189	-5.98914543252144
CCR4	0.0408423964017222	-0.0825121914384379	0.164196984241882	2.48457528309548	0.652886530664647	0.514578571643495	0.647574687989357	-5.98929086828944
TSPO	0.0752999954665228	-0.152148136365389	0.302748127298435	10.5118497437286	0.652821389372192	0.514620483647219	0.647574687989357	-5.98933177355016
CHI3L1	0.216152575402918	-0.437720368198531	0.870025519004368	6.36912803571859	0.651851766269055	0.515244551847612	0.64828729239084	-5.98994016479888
GHRHR	-0.0349833248878517	-0.140940951609404	0.0709743018337006	2.78848199452764	-0.651044479296564	0.515764439257494	0.648868670106232	-5.99044601119973
VPS13A	-0.0519585572164036	-0.209445170856817	0.10552805642401	3.80154209063317	-0.650571805448141	0.51606896529363	0.649179007793421	-5.99074189917379
CXADR	0.096763099976088	-0.196613497620807	0.390139697572983	2.71176982838693	0.650378393803388	0.516193600246344	0.649210045053892	-5.99086291078203
IDH1	0.0888214255755608	-0.180486878248782	0.358129729399903	5.89508126966834	0.650353967631268	0.516209341651745	0.649210045053892	-5.9908781909251
NR2F6	-0.0360925032778585	-0.145646974255806	0.0734619677000889	2.56586844601508	-0.649633927295244	0.516673483065886	0.64972095775049	-5.99132836583545
ATP5F1	0.0516685655990017	-0.105268250969421	0.208605382167425	9.22475013466332	0.6492072567342	0.516948619702586	0.64999410759691	-5.99159488936842
ZNF800	0.0720164714497851	-0.146831590566996	0.290864533466566	3.68654154173869	0.648889778355564	0.517153393843224	0.650178734674957	-5.99179309191592
TMEM176A	0.166567783421566	-0.33998963925131	0.673125206094443	4.9386342981206	0.648401666465311	0.517468309443713	0.650483684119914	-5.99209763310533
USP31	0.0504154884990458	-0.102921484454318	0.20375246145241	2.90437701941206	0.648334143316223	0.517511881288771	0.650483684119914	-5.99213974396459
IKZF3	0.0646417068094216	-0.132027882533739	0.261311296152582	2.85826011190452	0.648122955224257	0.517648170675589	0.650561189923945	-5.99227142338134
MAGT1	0.0829573431867541	-0.16946170748473	0.335376393858238	6.24001196509045	0.64805893857421	0.517689487259029	0.650561189923945	-5.99231133043035
RAB11B	-0.0348394321425136	-0.141005908628226	0.0713270443431983	8.14706486353769	-0.64709115441326	0.518314308127948	0.651227551296351	-5.99291415485008
ADCY4	0.0534398743041611	-0.109416256429934	0.216296005038256	3.23596929107538	0.647057857102313	0.51833581252709	0.651227551296351	-5.99293487949665
LATS2	0.0784898839978467	-0.16080882770341	0.317788595699104	5.68917371738694	0.64677783180809	0.518516679620479	0.651381862610658	-5.99310912859203
AGPAT4	-0.0428495494526526	-0.173526298982519	0.0878272000772133	2.66053960864322	-0.646591120175857	0.518637294091625	0.651390524799192	-5.9932252704129
TMEM97	-0.0486054620339544	-0.196836655710984	0.0996257316430746	2.78647702370854	-0.646587447682779	0.518639666644162	0.651390524799192	-5.99322755451013
MRPS18C	0.0953987511379752	-0.195816392202693	0.386613894478643	4.68953075732161	0.645967300393413	0.519040383414445	0.651559700147405	-5.99361306820191
SCAMP1	0.0966344745145848	-0.198376085472449	0.391645034501619	4.434014410799	0.645916422749762	0.519073265857796	0.651559700147405	-5.99364467986923
MRPS21	-0.0715797551752715	-0.29012335206725	0.146963841716707	6.03956962162814	-0.645853357241007	0.519114026875888	0.651559700147405	-5.9936838607484
ZDHHC4	0.0638659151736016	-0.131131885257358	0.258863715604561	5.62420686714573	0.645834478740901	0.51912622890711	0.651559700147405	-5.99369558870441
PLCB2	0.0476541193878548	-0.0978496636818676	0.193157902457577	5.32365318707035	0.645814754620965	0.519138977660177	0.651559700147405	-5.99370784162317
UBTD1	-0.0435779582888558	-0.176641886407449	0.0894859698297374	3.70352312603015	-0.64578557274698	0.519157839763984	0.651559700147405	-5.99372596915699
AGAP3	0.0396660178959842	-0.0814645595660589	0.160796595358027	3.36877503028643	0.645723534482289	0.519197940230323	0.651559700147405	-5.99376450409341
CEP250	0.0397089841382106	-0.08157617611373	0.160994144390151	3.43214249924121	0.645599090447031	0.519278383569596	0.651559700147405	-5.99384179112888
RNF160	0.0940960054270708	-0.193318947545659	0.381510958399801	5.64430507447236	0.645570427196484	0.519296913038531	0.651559700147405	-5.99385959058494
P4HB	0.0556286710743628	-0.114354489574059	0.225611831722784	8.10136801868342	0.645319196424161	0.519459336855645	0.651690629200006	-5.99401556751811
SLC4A7	0.0688533735523671	-0.141592756674836	0.27929950377957	3.10433610149749	0.645157988452742	0.519563573724556	0.651748538378825	-5.99411562184562
KPTN	0.0482385333079849	-0.0992363147192802	0.19571338133525	3.6014993788794	0.644997359537789	0.519667446991014	0.651805978555176	-5.99421529202371
AGPAT1	-0.054069518655667	-0.219478472656636	0.111339435345302	5.2948367571206	-0.644577716378805	0.519938866906094	0.652073532009408	-5.99447556382825
SAMD10	-0.0361694807549027	-0.14693966807962	0.0746007065698144	2.98454062163317	-0.643874437378342	0.520393904023263	0.652571280696063	-5.99491137456079
CRELD1	-0.0370439957725965	-0.150563711028777	0.0764757194835838	2.76821566422613	-0.643470042016479	0.520655650402606	0.652826559644475	-5.99516175737947
CDC6	-0.0439020255456706	-0.178493233701038	0.0906891826096967	2.28086467003518	-0.643205376481367	0.520826993129155	0.652968441168069	-5.99532554118157
GOLT1B	0.0871526161351026	-0.180162993130688	0.354468225400893	4.84673861512563	0.642891832764884	0.521030017127835	0.653150005832056	-5.99551948560178
DDX49	0.0439863320703022	-0.0909657966588633	0.178938460799468	4.30297011572362	0.642717031464958	0.521143221268214	0.653157820597827	-5.99562756915552
KATNB1	-0.0324849752859881	-0.132152661700511	0.0671827111285348	2.54056719006533	-0.64270246120064	0.521152657782297	0.653157820597827	-5.9956365769545
ALDH16A1	0.0375189049591107	-0.0777139311139302	0.152751741032152	3.49380821461307	0.642030563804328	0.521587912187645	0.653589714966136	-5.99605174432543
TP53I3	-0.119485319503113	-0.486486633262219	0.247515994255993	5.43477170426131	-0.641990689500961	0.521613748639878	0.653589714966136	-5.99607636918255
C17orf101	0.0351044572250117	-0.0727467648154377	0.142955679265461	3.08346311645226	0.641828490807152	0.521718851702872	0.653607138176215	-5.99617652124624
LRTM2	-0.0347153361138206	-0.141387785748329	0.0719571135206879	2.59578948517085	-0.641727876732853	0.521784054089558	0.653607138176215	-5.99623863428143
MADD	-0.049322936886897	-0.200887950814991	0.102242077041197	4.47749820584422	-0.641699593265028	0.521802383792613	0.653607138176215	-5.9962560930354
SURF1	0.0400935933505533	-0.0831658894894268	0.163353076190533	8.18317142451256	0.64141105281133	0.521989397635317	0.653654032556183	-5.99643415884299
PLEKHN1	-0.0322884171616469	-0.131552890484969	0.0669760561616754	2.87748302573869	-0.641408502149186	0.521991050969512	0.653654032556183	-5.99643573256726
ZCRB1	0.056464165948829	-0.117133773656714	0.230062105554372	5.23869472340201	0.64137222779522	0.522014564228169	0.653654032556183	-5.99645811268186
ZCCHC3	0.0491874774971301	-0.102129517153198	0.200504472147458	3.98238453947739	0.640986146621006	0.522264858404941	0.653883918803942	-5.99669623430821
AGTPBP1	-0.102404218256815	-0.417471334088442	0.212662897574811	7.49811779536181	-0.640909292760415	0.522314689730755	0.653883918803942	-5.99674361809463
NIPAL2	0.0804259984861311	-0.167108917612549	0.327960914584811	4.33335008404523	0.640680924635768	0.522462776016175	0.653996349409204	-5.99688438370938
APP	-0.0720954952391253	-0.294075272675087	0.149884282196837	6.50704007618593	-0.640437151528339	0.522620875708675	0.654121287887882	-5.99703458980113
C17orf61	-0.0784713261623642	-0.320231142568999	0.16328849024427	5.01263005171357	-0.640042295998102	0.522877012830609	0.654271079205288	-5.99727776784052
SUMO3	-0.0543655270946894	-0.221869186794019	0.11313813260464	6.00659567749749	-0.640001662782523	0.522903374700149	0.654271079205288	-5.99730278397602
ANAPC10	0.0452064162293171	-0.0940814927136606	0.184494325172295	2.50102912941206	0.639983032928053	0.52291546153914	0.654271079205288	-5.99731425305301
FOXD4	0.0341527718723116	-0.0710928183683088	0.139398362112932	2.66393454847739	0.639887827267733	0.522977232151945	0.654275417972033	-5.9973728592195
TXNL4B	0.0573413984698719	-0.119419771535244	0.234102568474988	3.44240245008543	0.639680648032309	0.523111665651473	0.654370651202857	-5.99750036344789
SEC14L1	-0.0562448803974167	-0.229688749675759	0.117198988880925	9.1814750391407	-0.639448898495268	0.5232620633885	0.654485830956949	-5.99764294024959
INPP5D	0.0533723081054509	-0.111271379511551	0.218015995722453	7.8091682010603	0.639223450664994	0.523408392979126	0.654595897248607	-5.99778159075439
RPL22	0.0690958911417976	-0.144213003964507	0.282404786248102	10.1680011764975	0.638741384984898	0.523721354393567	0.654914312347293	-5.99807789799081
MED14	0.0483001746838858	-0.100856323671389	0.19745667303916	3.20729605172864	0.638540314307705	0.523851919872642	0.655004595522094	-5.99820142261869
DCXR	0.0651149222714036	-0.13607176846154	0.266301613004347	4.82539242005025	0.63820922703958	0.524066948413235	0.655200456226975	-5.99840473652313
INO80B	-0.0379013895401723	-0.155191730503653	0.0793889514233085	4.03137121611055	-0.637198409367524	0.524723717815758	0.655948486279207	-5.99902480928994
ROCK1	-0.100287156988044	-0.41078861387927	0.210214299903182	7.12968165080905	-0.636888602465078	0.524925096966867	0.65612713724239	-5.9992146602923
ARL6IP5	0.0507071351920114	-0.106341778235416	0.207756048619439	9.61190755633166	0.636672275162873	0.525065736602632	0.656229835856413	-5.99934717208077
RABGGTB	0.0764194361264949	-0.160585492068858	0.313424364321848	3.75628926031658	0.635811313815437	0.525625660993824	0.656856477469119	-5.9998741117095
UBA3	0.0825038457462908	-0.173505090461019	0.3385127819536	6.23019258060302	0.635478507973037	0.525842182989512	0.657053889044461	-6.00007761069088
C19orf24	0.0546523770064571	-0.115020282222029	0.224325036234943	5.10480502514573	0.635153928390321	0.526053397261869	0.657172343200501	-6.0002759774075
CNTNAP3	0.0536875400939749	-0.112989991175824	0.220365071363774	2.72395805655276	0.63515284190483	0.526054104345937	0.657172343200501	-6.00027664124331
XRCC5	0.0484802773445736	-0.102090557433616	0.199051112122763	7.95183524876884	0.634901037730175	0.526217991542179	0.6573039070666	-6.00043046151331
SLAIN2	-0.0483283898761373	-0.198521656688726	0.101864876936451	6.90824570981407	-0.634502974103224	0.526477125573283	0.657554402135045	-6.00067350377052
ZFPL1	0.0366024696745573	-0.0771903765252029	0.150395315874317	3.09042650605025	0.634274466567999	0.526625910547642	0.657667034071405	-6.00081295305742
CELA1	-0.0380726886343847	-0.156458520389698	0.0803131431209289	2.69341730005025	-0.634155285859845	0.526703519629002	0.65769076413449	-6.00088566457397
Septin 2	-0.0466283993902437	-0.191686993065687	0.0984301942851993	7.91814648061307	-0.633853429473868	0.526900111291823	0.657749994296094	-6.00106976467601
MEGF9	0.066249665321136	-0.139854232783763	0.272353563426035	9.57960490780905	0.63383947366527	0.526909201280375	0.657749994296094	-6.00107827411515
BUD31	0.0373167194218134	-0.0787812110093321	0.153414649852959	7.07406997428141	0.633812468602288	0.526926791010683	0.657749994296094	-6.00109473969971
PRKRA	0.0465501219894793	-0.0986240282321294	0.191724272211088	3.40875891566332	0.632285657098847	0.527921769630746	0.658918707462599	-6.00202453412636
NCKAP1L	0.063210873962225	-0.133967962051169	0.260389709975619	7.36521343553769	0.632140034576371	0.528016717961947	0.658963924484984	-6.00211309836562
TUBA4A	0.0548680977159215	-0.116359738240979	0.226095933672822	8.85029756971357	0.631869415901811	0.528193189167699	0.659110860540411	-6.00227762840888
HIST1H2AG	-0.063654471761597	-0.262436791012538	0.135127847489344	2.94873559417588	-0.63144127188989	0.528472444915679	0.659386010322855	-6.00253778699751
SLC27A1	-0.0524304740133896	-0.216454788553594	0.111593840526814	3.88451587646734	-0.630314578518231	0.529207689352683	0.66012303464372	-6.00322157488158
ATXN10	0.063418147336443	-0.135011429018696	0.261847723691582	6.41261995956281	0.630215303449948	0.529272498243413	0.66012303464372	-6.00328176641645
RTCD1	0.0780014838737442	-0.166068651080728	0.322071618828216	4.65760175277387	0.630187845716743	0.529290423957721	0.66012303464372	-6.00329841266666
ZMYND17	0.0352850186566243	-0.075125534877928	0.145695572191177	2.57082682535678	0.630175571104873	0.529298437508839	0.66012303464372	-6.00330585391625
MEPCE	0.0609505352902913	-0.129941235264555	0.251842305845138	5.86928959817588	0.629610725105201	0.529667267723118	0.660401058351206	-6.00364812489039
CRLF3	0.0685264177955531	-0.146097646409407	0.283150482000513	8.36063186527638	0.629595209103502	0.529677401138787	0.660401058351206	-6.00365752256793
HIST1H2AE	-0.104494060123387	-0.431784747884674	0.2227966276379	4.79915366021106	-0.629563809677576	0.529697908235538	0.660401058351206	-6.00367653975647
DR1	-0.134599992165948	-0.556255909238412	0.287055924906516	6.75549279796482	-0.629460721060315	0.529765238702606	0.660411631717468	-6.00373896915079
LY6G5C	0.0426793546116695	-0.0911363517326993	0.176495060956038	2.87959399958291	0.628915867483428	0.530121172748668	0.660781939418588	-6.00406875769849
LRRTM4	-0.0304329464457207	-0.125873408034773	0.0650075151433314	2.3664751218593	-0.628772110474194	0.530215104646538	0.660825622428193	-6.00415572340889
AKAP8L	-0.0550448584402199	-0.22772708977722	0.117637372896781	4.80598595401508	-0.628566030483081	0.530349773698611	0.66092006223718	-6.00428035683194
FOXK2	-0.0427713118304611	-0.176974864124909	0.0914322404639871	4.01844844223116	-0.628449461635866	0.530425956800464	0.660941604176639	-6.0043508375297
C4orf46	0.0426106528297479	-0.0912148328888231	0.176436138548319	2.45873033892462	0.627857605049386	0.530812848649751	0.661350259525648	-6.0047084892794
TCEAL8	-0.0724643410748422	-0.300262926789461	0.155334244639777	4.98112869516583	-0.627270875463676	0.531196531382531	0.661754826284942	-6.00506271158587
MYBBP1A	-0.0353220920887134	-0.14638332037095	0.0757391361935231	2.50300653938693	-0.627141796357995	0.531280959679889	0.661760321272522	-6.00514059538479
STARD13	-0.0441208597044485	-0.182860373802772	0.0946186543938747	2.27808830787437	-0.627083821706802	0.531318882076762	0.661760321272522	-6.00517557095653
ATP5I	-0.0608403298892863	-0.252282441664078	0.130601781885505	8.4934937289598	-0.626665640480956	0.531592463868106	0.662002988163533	-6.00542776044161
IQCB1	-0.0501880992537056	-0.208126676961027	0.107750478453616	3.49210632961809	-0.626605676522499	0.531631699280856	0.662002988163533	-6.00546390873133
ALDH3B1	0.0792157584586306	-0.17011536688187	0.328546883799131	6.03965541294472	0.626493958058785	0.531704802468763	0.662020558449401	-6.0055312471882
NARF	-0.0509713696537517	-0.211501544321505	0.109558805014001	8.87212155318593	-0.626111131209652	0.531955344863363	0.662259028184675	-6.00576190589924
NDOR1	-0.0433477699373506	-0.179893789569317	0.0931982496946155	3.3037037958593	-0.625993054056677	0.532032633033521	0.662281775696303	-6.00583302075729
RNASE4	0.0940929296731219	-0.202347389188261	0.390533248534505	3.18987759258291	0.625895052501039	0.532096784942345	0.662288167770962	-6.00589203445054
BCAP31	-0.0505012454239591	-0.209694303455022	0.108691812607104	8.64793689364824	-0.625546736196274	0.532324825058937	0.66249852354568	-6.0061017059489
STXBP2	0.0832969609827838	-0.179347742615698	0.345941664581266	4.60192708493467	0.625377581860831	0.532435587136622	0.662504470231759	-6.00620348768155
FBXO8	0.066962173385702	-0.144221778421651	0.278146125193055	3.76027485165327	0.625245288901096	0.532522220615522	0.662504470231759	-6.00628307047796
ACYP1	-0.0481895400263022	-0.200184595256369	0.103805515203765	2.74903836063819	-0.62518006435587	0.532564936261715	0.662504470231759	-6.00632230110095
MRPL55	0.0536313793517453	-0.11552816495649	0.22279092365998	3.55787545557286	0.625178824640867	0.532565748169729	0.662504470231759	-6.00632304671316
SUMO2	0.0346867097764285	-0.0747594488325277	0.144132868385385	9.37678858660301	0.62494872004449	0.5327164580635	0.662618498380469	-6.00646141495164
GTF2E2	0.0469442030002449	-0.101288962991844	0.195177368992334	5.95610567522613	0.624479786069595	0.533023659547971	0.662855877116911	-6.00674324084207
RAB1B	-0.0487300383034439	-0.202610865086117	0.105150788479229	5.68770615320603	-0.624444782335924	0.533046594325924	0.662855877116911	-6.0067642693795
SRF	-0.0545337612733148	-0.226757673583262	0.117690151036633	5.32959753656784	-0.624386926912706	0.53308450284977	0.662855877116911	-6.00679902352468
SPAG1	0.0585193210361079	-0.12646057825735	0.243499220329566	2.74361502412563	0.623816042779146	0.53345863605683	0.663247597366469	-6.00714178553998
SENP2	0.0478542392077959	-0.10352177853867	0.199230256954262	4.60113784563819	0.623368911613922	0.533751760175124	0.6635385236164	-6.00741002751566
ABI1	0.0571130449571982	-0.123586847863245	0.237812937777642	8.66724188915075	0.623245597590738	0.533832615112279	0.663565530215994	-6.00748397210148
CD2BP2	0.0447427994172651	-0.0968672661276508	0.186352864962181	6.3188859381206	0.62303268191971	0.533972235019537	0.66361398263372	-6.00761161153335
NHSL2	-0.0342169572187956	-0.142527640994225	0.0740937265566337	2.39222744021608	-0.622948133107501	0.534027683238078	0.66361398263372	-6.00766228510224
IARS2	0.0701371809091356	-0.151887307006443	0.292161668824714	5.15078709822613	0.622915630084903	0.534048999925604	0.66361398263372	-6.00768176367335
SLC35E1	-0.0433779623694379	-0.180723316541561	0.0939673918026847	5.691670915201	-0.622783321633645	0.534135777182018	0.663648327229473	-6.00776104368531
NIPA1	-0.0311582533637016	-0.129917464431732	0.0676009577043293	2.59968842480402	-0.622124481727299	0.534567997836865	0.664111820184357	-6.00815557476255
GPAM	0.0420554682993783	-0.091316404115927	0.175427340714684	3.19907978957286	0.62178469015774	0.534790981764377	0.664315297471755	-6.00835888853685
TNFAIP8L1	-0.0390363706083199	-0.162890273641446	0.0848175324248063	3.02611589723116	-0.621500575016515	0.534977465018555	0.664473393739703	-6.0085288034794
TSPYL4	0.0767404166362979	-0.166893643156899	0.320374476429495	5.00298588628643	0.62110918265096	0.535234415389528	0.664718969621656	-6.00876274885418
C14orf119	-0.0354575144225251	-0.148069535880043	0.0771545070349926	7.89864288754774	-0.620876658701896	0.535387097798053	0.664835012890312	-6.0089016649478
PGM2	0.0571960029744156	-0.124564029479437	0.238956035428268	6.97612535486432	0.620510432981247	0.535627617756886	0.665006564875216	-6.00912035303827
ARMCX5	0.0435372303008128	-0.0948228214587938	0.181897282060419	2.61947806022111	0.620485848274555	0.535643765808865	0.665006564875216	-6.00913502895108
SRP19	0.0768778181303249	-0.167484264043183	0.321239900303833	6.93551598588442	0.620367491042633	0.535721510228281	0.665029511922762	-6.00920567454248
RB1CC1	-0.0990125697374413	-0.413959930685087	0.215934791210204	6.45786156573367	-0.619917873336958	0.536016899396009	0.665322602037608	-6.00947392200953
TUBA1B	-0.0503963377398353	-0.210744259202601	0.109951583722931	8.92780678324121	-0.619751294424386	0.536126359132198	0.665384870845114	-6.00957325586437
FLYWCH1	-0.0469375429641321	-0.196306003523844	0.10243091759558	4.41933362364322	-0.6196454231937	0.536195933475403	0.665397629709275	-6.00963637487033
ZNF408	-0.0395263877888574	-0.165372125015666	0.0863193494379514	3.42567469224121	-0.619341836119764	0.536395464158026	0.665449911525226	-6.00981730985004
MRPS23	0.0834043111647542	-0.182151101322241	0.348959723651749	4.51485031819095	0.619320052276912	0.536409782898132	0.665449911525226	-6.00983028941522
CYP4F8	0.0348207991716891	-0.0760633811830532	0.145704979526431	2.54984312461307	0.619228509562925	0.53646995696744	0.665449911525226	-6.00988482875233
LCLAT1	0.0658035651798166	-0.143745600669884	0.275352731029517	4.63554296569849	0.619220444778251	0.536475258382528	0.665449911525226	-6.00988963320655
CCDC9	-0.0410278703761349	-0.171736636216541	0.0896808954642708	3.58328529516583	-0.618950702398203	0.536652589798985	0.665596304456698	-6.01005029160123
CLEC2B	-0.159775885752509	-0.668994503235159	0.34944273173014	6.54242567559296	-0.618712314134796	0.5368093334193	0.665717133344169	-6.01019221746664
IRF4	0.103864510388093	-0.227233447227772	0.434962468003959	3.78167302067337	0.618575159558109	0.536899524983746	0.665755410979845	-6.0102738485784
STAP1	0.0918313899576746	-0.201006898774527	0.384669678689876	3.19204351902513	0.618365280239421	0.53703755451652	0.665852992684166	-6.0103987288139
TOP2B	0.0472151981372564	-0.103380537100904	0.197810933375416	8.16642062069347	0.618231234447128	0.537125720667837	0.665888735896428	-6.01047846527536
MOGAT2	-0.0327042822329036	-0.137035067911574	0.0716265034457673	2.37425220890955	-0.618121633374588	0.537197814201218	0.665904547770471	-6.01054364812435
FIG4	-0.100918374253707	-0.423020909152614	0.221184160645199	5.77190582880402	-0.617814223295173	0.537400048936095	0.665989030995836	-6.01072641214772
HSPBP1	0.0342105552503593	-0.074983497491663	0.143404607992382	2.86493627473869	0.617792934758698	0.537414055373736	0.665989030995836	-6.01073906543458
SFRS12IP1	0.0496467793309403	-0.1088286536211	0.208122212282981	5.3823272721206	0.617747409442112	0.53744400861685	0.665989030995836	-6.01076612290121
TP53BP2	0.0530124080889545	-0.116288896018905	0.222313712196814	5.03267749688442	0.617446066836245	0.537642297370791	0.66608729258307	-6.01094517245265
MTHFD1	0.0539361865545191	-0.118317810860365	0.226190183969403	3.10932939824623	0.617437108767417	0.537648192504738	0.66608729258307	-6.0109504937608
RHOB	-0.0726744753051181	-0.304832353757682	0.159483403147446	4.21854899112563	-0.617277259719163	0.537753391608106	0.66608729258307	-6.01104543500799
TRPV2	0.0551432621680989	-0.121014513103527	0.231301037439725	5.84773631421106	0.617266115278083	0.537760726323527	0.66608729258307	-6.01105205325937
SMEK2	0.094245285719035	-0.206912110365041	0.395402681803111	6.13313899443719	0.617089137124662	0.537877211302737	0.666158047151453	-6.01115713776948
MED4	0.0665131439550439	-0.146214626932304	0.279240914842392	4.81677919799497	0.616545435382438	0.538235149332449	0.666527791415664	-6.01147978439985
MMP14	-0.0464804776150149	-0.19523824811192	0.102277292881891	3.14639830193467	-0.616130518055047	0.538508385028687	0.666792573848828	-6.01172581646128
C10orf57	0.0456068125932596	-0.100408418802205	0.191622043988725	4.94134524672362	0.615904474711144	0.538657270944121	0.666903342292026	-6.01185978316333
ACVR1B	0.0645713660571543	-0.142258494598563	0.271401226712872	7.12385707094472	0.615614066077644	0.538848582277425	0.667066606764177	-6.01203182469278
TARSL2	0.0417363040088481	-0.0919992192976803	0.175471827315376	2.64922038235678	0.615387974268662	0.538997547628697	0.667177418871524	-6.01216570821679
RAD1	0.0509890105286925	-0.11243502506916	0.214413046126546	3.66732131826633	0.615237010153846	0.539097025092668	0.667226956610778	-6.01225507651941
PTPN23	0.0442414083094205	-0.0976133476504747	0.186096164269316	3.05937782315075	0.614988283165939	0.539260943396405	0.667307368287938	-6.0124022712196
CLEC4D	-0.146078532973938	-0.614484873119091	0.322327807171215	7.20340000055276	-0.614957968358327	0.539280923454225	0.667307368287938	-6.01242020723416
KIAA0146	0.0683808345265424	-0.151063569634892	0.287825238687977	6.08207624476382	0.614457267615422	0.539610982221632	0.667575151607475	-6.01271632370195
LHFPL4	-0.0342125094026802	-0.14401542321507	0.0755904044097097	2.67846236337186	-0.614402344390646	0.539647193465917	0.667575151607475	-6.01274879089946
FCHO1	-0.0407645127486846	-0.171604910513736	0.0900758850163672	3.43563682374874	-0.614358963943961	0.539675795346909	0.667575151607475	-6.01277443268044
LIMS1	-0.0554421799693952	-0.23378672700342	0.12290236706463	9.79045253744221	-0.6130025238111	0.540570517953724	0.668608216959847	-6.01357530207729
PPAPDC1B	-0.0462504111422763	-0.195263753525553	0.102762931241	4.24645573944221	-0.612029338380288	0.541212901639636	0.669289268690086	-6.01414880386914
FAM169A	0.0492993024748918	-0.109548027317083	0.208146632266867	2.55468303442211	0.611987645952071	0.5412404307042	0.669289268690086	-6.01417335309667
FAM128A	-0.0745377150841682	-0.314785493979689	0.165710063811353	4.8270220640603	-0.611784533903858	0.541374553495017	0.669381361758603	-6.01429292518011
CDKN3	-0.0342308045557145	-0.144606045026963	0.0761444359155335	2.82593560027638	-0.611543343732318	0.54153384246712	0.66950454777636	-6.01443486250854
NAPEPLD	0.0411847183584411	-0.0918166893781937	0.174186126095076	2.47150932078894	0.610606836017838	0.542152562659031	0.670195644212343	-6.01498545680112
FARSA	0.0386479403486368	-0.0862258023059214	0.163521683003195	3.1724042721206	0.610291084013297	0.542361249783965	0.670379771458933	-6.01517090514729
SEC23B	0.0589889347773811	-0.131702351911217	0.249680221465979	6.71631181781407	0.609988298593846	0.542561404913685	0.670553313429666	-6.01534864817634
ZBTB45	0.0334810307575308	-0.0747749333254682	0.14173699484053	3.28533138824623	0.609858087179756	0.54264749206965	0.670585855743377	-6.01542505869366
UBE2K	-0.0441996411666663	-0.18724626389777	0.0988469815644372	6.4222681449397	-0.609288434213996	0.543024189467562	0.670915567676708	-6.01575915076505
C9orf21	0.0400384626681016	-0.0895441383791771	0.16962106371538	2.90853818654271	0.609273796014594	0.543033871075347	0.670915567676708	-6.015767731729
